FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,operateur,geometry,lon,lat,operateur_clean,zone
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16cc,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.244157033785126 6.182520801061736),1.244157033785126,6.182520801061736,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16cd,Plateaux,Wawa,Wawa 3,Klabé-Efoukpa,"Moov, Togocom",POINT (0.7754616666666667 7.607833333333334),0.7754616666666667,7.607833333333334,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ce,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2446488402817562 6.1833560788306965),1.2446488402817562,6.1833560788306965,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16cf,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2453341629333383 6.184173064163716),1.2453341629333383,6.184173064163716,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d0,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2454189528100545 6.184722990088357),1.2454189528100545,6.184722990088357,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d1,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2458134280181379 6.185414068418163),1.2458134280181379,6.185414068418163,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d2,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2465792897596732 6.1852648679272795),1.2465792897596732,6.1852648679272795,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d3,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2690266666666665 6.172338333333332),1.2690266666666665,6.172338333333332,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d4,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1290237768932103 6.227343054270829),1.1290237768932103,6.227343054270829,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d5,Plateaux,Wawa,Wawa 3,Zogbégan,Togocom,POINT (0.6767722624660962 7.572886423011976),0.6767722624660962,7.572886423011976,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d6,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1301583333333334 6.228818333333334),1.1301583333333334,6.228818333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d7,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Togocom,POINT (1.131386342871437 6.229102632830014),1.131386342871437,6.229102632830014,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d8,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1317321523595112 6.22728153933659),1.1317321523595112,6.22728153933659,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16d9,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2534019124390936 6.192595555969838),1.2534019124390936,6.192595555969838,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16da,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2538835845047973 6.192891498883353),1.2538835845047973,6.192891498883353,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16db,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2533668845816648 6.192428345812151),1.2533668845816648,6.192428345812151,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16dc,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2537608844226005 6.193833898639992),1.2537608844226005,6.193833898639992,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16dd,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1340949999999999 6.226593333333333),1.1340949999999999,6.226593333333333,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16de,Maritime,Golfe,Golfe 4,Amoutivé,Togocom,POINT (1.2134146089029254 6.1352026884444415),1.2134146089029254,6.1352026884444415,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16df,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1492 6.2179850000000005),1.1492,6.2179850000000005,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e0,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2545561414669786 6.195976780023672),1.2545561414669786,6.195976780023672,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e1,Maritime,Golfe,Golfe 1,Bè-Est,Moov,POINT (1.2595898440282332 6.242650069190169),1.2595898440282332,6.242650069190169,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e2,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1357966666666668 6.224621666666667),1.1357966666666668,6.224621666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e3,Plateaux,Wawa,Wawa 1,Késsibo,Togocom,POINT (0.6360633333333333 7.595338333333332),0.6360633333333333,7.595338333333332,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e4,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Togocom,POINT (1.149175 6.217981666666666),1.149175,6.217981666666666,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e5,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2581255581085484 6.239782467230801),1.2581255581085484,6.239782467230801,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e6,Maritime,Golfe,Golfe 1,Bè-Est,Moov,POINT (1.258253664923809 6.23896905060978),1.258253664923809,6.23896905060978,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e7,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1364166666666666 6.226673333333334),1.1364166666666666,6.226673333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e8,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2520716666666667 6.149181666666667),1.2520716666666667,6.149181666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16e9,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1491666666666667 6.218283333333333),1.1491666666666667,6.218283333333333,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ea,Maritime,Golfe,Golfe 1,Bè-Est,Nsp,POINT (1.2529573484355412 6.222590884412065),1.2529573484355412,6.222590884412065,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16eb,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.251082890966162 6.220379376011257),1.251082890966162,6.220379376011257,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ec,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2500570943478353 6.219476132873222),1.2500570943478353,6.219476132873222,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ed,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1368266666666667 6.223358333333334),1.1368266666666667,6.223358333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ee,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2493392824388796 6.218642451436573),1.2493392824388796,6.218642451436573,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ef,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3310918723141278 6.16866679377478),1.3310918723141278,6.16866679377478,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f0,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.14885 6.218325000000001),1.14885,6.218325000000001,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f1,Maritime,Golfe,Golfe 6,Baguida,Nsp,POINT (1.3327716666666667 6.16884),1.3327716666666667,6.16884,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f2,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2512969627061628 6.200123793625567),1.2512969627061628,6.200123793625567,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f3,Maritime,Golfe,Golfe 6,Baguida,Togocom,POINT (1.3329316666666666 6.168828333333333),1.3329316666666666,6.168828333333333,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f4,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3335266666666667 6.16885),1.3335266666666667,6.16885,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f5,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.2546377458316935 6.199073604540648),1.2546377458316935,6.199073604540648,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f6,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.255014273266278 6.199733806024981),1.255014273266278,6.199733806024981,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f7,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.2553172339933663 6.200775802019806),1.2553172339933663,6.200775802019806,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f8,Maritime,Golfe,Golfe 6,Baguida,Togocom,POINT (1.3334883333333334 6.169136666666666),1.3334883333333334,6.169136666666666,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16f9,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.255262597098077 6.201273665542518),1.255262597098077,6.201273665542518,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16fa,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2531266129449954 6.201053222343887),1.2531266129449954,6.201053222343887,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16fb,Maritime,Golfe,Golfe 1,Bè-Est,Nsp,POINT (1.2421116666666667 6.130588333333333),1.2421116666666667,6.130588333333333,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16fc,Maritime,Golfe,Golfe 6,Baguida,Togocom,POINT (1.3335791587663501 6.169175569753341),1.3335791587663501,6.169175569753341,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16fd,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1496166666666667 6.219861666666666),1.1496166666666667,6.219861666666666,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16fe,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.251342468254172 6.201354681696753),1.251342468254172,6.201354681696753,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_16ff,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.26939 6.172470000000001),1.26939,6.172470000000001,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1700,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.2499990913268404 6.201938755771167),1.2499990913268404,6.201938755771167,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1701,Maritime,Golfe,Golfe 4,Amoutivé,Togocom,POINT (1.2373316666666667 6.12955),1.2373316666666667,6.12955,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1702,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2686966666666666 6.173431666666667),1.2686966666666666,6.173431666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1703,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2489500617842542 6.202177439631187),1.2489500617842542,6.202177439631187,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1704,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2493124883824802 6.2020351482443115),1.2493124883824802,6.2020351482443115,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1705,Maritime,Golfe,Golfe 6,Baguida,Togocom,POINT (1.3320283333333334 6.170000000000001),1.3320283333333334,6.170000000000001,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1706,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.249221857942034 6.201103765169158),1.249221857942034,6.201103765169158,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1707,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2694983333333334 6.173956666666667),1.2694983333333334,6.173956666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1708,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3333866666666667 6.169743333333334),1.3333866666666667,6.169743333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1709,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2678882596815986 6.172463418422674),1.2678882596815986,6.172463418422674,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_170a,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1489766666666665 6.220173333333334),1.1489766666666665,6.220173333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_170b,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.195555 6.225593333333334),1.195555,6.225593333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_170c,Maritime,Golfe,Golfe 2,Bè-Centre,Togocom,POINT (1.250730021071941 6.197881974596089),1.250730021071941,6.197881974596089,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_170d,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2502284395318795 6.197486984002361),1.2502284395318795,6.197486984002361,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_170e,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3306633333333333 6.171261666666667),1.3306633333333333,6.171261666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_170f,Maritime,Golfe,Golfe 1,Bè-Est,Nsp,POINT (1.248067017604142 6.147011088555539),1.248067017604142,6.147011088555539,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1710,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.2495135845754244 6.194530878341731),1.2495135845754244,6.194530878341731,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1711,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,POINT (1.1615629350591508 6.2185722029683586),1.1615629350591508,6.2185722029683586,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1712,Maritime,Golfe,Golfe 6,Baguida,Togocom,POINT (1.3314300000000001 6.171451666666667),1.3314300000000001,6.171451666666667,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1713,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.2488252600780203 6.192778049255576),1.2488252600780203,6.192778049255576,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1714,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.243295 6.142858333333334),1.243295,6.142858333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1715,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2489073852781372 6.1923544420355),1.2489073852781372,6.1923544420355,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1716,Maritime,Golfe,Golfe 1,Bè-Est,Nsp,POINT (1.2547393101358304 6.135709476725142),1.2547393101358304,6.135709476725142,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1717,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.1945783333333333 6.225371666666666),1.1945783333333333,6.225371666666666,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1718,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.1945825742454204 6.225327941258416),1.1945825742454204,6.225327941258416,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1719,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",POINT (1.1615699248179074 6.218060778989326),1.1615699248179074,6.218060778989326,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_171a,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2505104688842674 6.191436193678635),1.2505104688842674,6.191436193678635,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_171b,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",POINT (1.2326233333333334 6.134976666666668),1.2326233333333334,6.134976666666668,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_171c,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",POINT (1.1488216666666666 6.220016666666667),1.1488216666666666,6.220016666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_171d,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3321483333333333 6.171596666666667),1.3321483333333333,6.171596666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_171e,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2688761347556818 6.175315058201995),1.2688761347556818,6.175315058201995,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_171f,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.194935 6.225306291618766),1.194935,6.225306291618766,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1720,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.194935 6.225336666666667),1.194935,6.225336666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1721,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3429091630357501 6.172851203968572),1.3429091630357501,6.172851203968572,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1722,Maritime,Golfe,Golfe 2,Bè-Centre,Moov,POINT (1.2551529002310993 6.19075723671827),1.2551529002310993,6.19075723671827,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1723,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3428463857743484 6.172984995996132),1.3428463857743484,6.172984995996132,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1724,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2555850233317238 6.191611894089132),1.2555850233317238,6.191611894089132,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1725,Maritime,Golfe,Golfe 1,Bè-Est,Togocom,POINT (1.2372194 6.1366072),1.2372194,6.1366072,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1726,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2558937263081353 6.191192212143321),1.2558937263081353,6.191192212143321,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1727,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3423016666666667 6.174183333333334),1.3423016666666667,6.174183333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1728,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2695442885449517 6.174461386796464),1.2695442885449517,6.174461386796464,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1729,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Togocom,POINT (1.14913 6.219951666666666),1.14913,6.219951666666666,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_172a,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.1952466666666666 6.225293333333334),1.1952466666666666,6.225293333333334,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_172b,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.3425683333333334 6.174256666666667),1.3425683333333334,6.174256666666667,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_172c,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2592314531374977 6.190275185540502),1.2592314531374977,6.190275185540502,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_172d,Maritime,Golfe,Golfe 6,Baguida,Moov,POINT (1.3427752296483586 6.173767371917225),1.3427752296483586,6.173767371917225,Moov,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_172e,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2585052343759027 6.191014489322709),1.2585052343759027,6.191014489322709,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_172f,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",POINT (1.2697899645331443 6.1753115546417385),1.2697899645331443,6.1753115546417385,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1730,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,POINT (1.1935533333333335 6.226653333333333),1.1935533333333335,6.226653333333333,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1731,Maritime,Golfe,Golfe 6,Baguida,Togocom,POINT (1.3319533333333333 6.166094999999999),1.3319533333333333,6.166094999999999,Togocom,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1732,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.260721897828314 6.190569216595753),1.260721897828314,6.190569216595753,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1733,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.34216 6.175535),1.34216,6.175535,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1734,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",POINT (1.1625147094014006 6.218493757345709),1.1625147094014006,6.218493757345709,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1735,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",POINT (1.33173 6.166003333333333),1.33173,6.166003333333333,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_1736,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",POINT (1.2606776374483177 6.188087899858684),1.2606776374483177,6.188087899858684,"Moov, Togocom",Grand Lomé
